model,MAE,RMSE,params
RandomForestRegressor(),127.25500424228026,169.5866601490984,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 10, 'n_estimators': 91}"
model,MAE,RMSE,params
RandomForestRegressor(),133.46737883716509,175.53616222058955,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 5, 'n_estimators': 29}"
RandomForestRegressor(),144.09492438421677,182.59618731471983,"{'max_depth': 5, 'max_features': 7, 'min_samples_split': 12, 'n_estimators': 13}"
RandomForestRegressor(),128.70870233159258,171.3345726542946,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 37}"
RandomForestRegressor(),134.4418970355097,165.06893284240252,"{'max_depth': 17, 'max_features': 5, 'min_samples_split': 13, 'n_estimators': 87}"
RandomForestRegressor(),130.16550252740183,167.71184742258404,"{'max_depth': 7, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 56}"
model,MAE,RMSE,params
RandomForestRegressor(),131.46545314971067,167.4844685984696,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 5, 'n_estimators': 29}"
RandomForestRegressor(),138.2953672479298,177.2145197474792,"{'max_depth': 5, 'max_features': 7, 'min_samples_split': 12, 'n_estimators': 13}"
RandomForestRegressor(),131.4111836830876,177.9957088830931,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 37}"
RandomForestRegressor(),129.78449138831277,163.3633106117809,"{'max_depth': 17, 'max_features': 5, 'min_samples_split': 13, 'n_estimators': 87}"
RandomForestRegressor(),134.14487861428165,170.89136406071177,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 10, 'n_estimators': 91}"
model,MAE,RMSE,params
RandomForestRegressor(),134.16887319320793,171.92029223550625,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 5, 'n_estimators': 29}"
RandomForestRegressor(),141.51950757098766,176.83037784957787,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 11, 'n_estimators': 88}"
RandomForestRegressor(),127.02506329104777,167.04527195562162,"{'max_depth': 8, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 37}"
RandomForestRegressor(),134.34491555645087,166.14578167434806,"{'max_depth': 17, 'max_features': 5, 'min_samples_split': 13, 'n_estimators': 87}"
RandomForestRegressor(),140.05064803029927,178.36754692463379,"{'max_depth': 7, 'max_features': 4, 'min_samples_split': 10, 'n_estimators': 91}"
