,HistGradientBoostingRegressor_train,HistGradientBoostingRegressor_test,HistGradientBoostingRegressor_val,KernelRidge_train,KernelRidge_test,KernelRidge_val,PLSRegression_train,PLSRegression_test,PLSRegression_val,RandomForestRegressor_train,RandomForestRegressor_test,RandomForestRegressor_val,XGBRegressor_train,XGBRegressor_test,XGBRegressor_val
1269,1.3771354673564051e-05,-7.357638131455513e-06,-1.5165007177542211e-05,0.0007298158848178082,-0.00046330623615570277,0.0008921395936601461,-0.0008749460569590362,7.097225561571995e-05,0.0008720516480413831,0.002761773825453695,0.0008527189440594496,0.0018706404757561467,0.00033614039421081543,0.0017180860042572022,-0.0005395710468292236
1267,3.286528396484467e-06,-4.3937320543041555e-05,-1.0141497705695723e-05,0.0010485674719801885,-0.0007008729852199469,0.0017328963180346269,-0.0011095007680335446,1.772383035907321e-05,5.5713061909112846e-05,0.0007141169104264766,0.0006646844637492987,0.0007796932762975551,1.9174814224243163e-05,0.0004047274589538574,-0.0002787768840789795
1265,1.27387350207675e-05,7.86619877803929e-06,7.705728097758823e-05,0.00042580159390788187,0.0007021801212641066,-0.00044034659722277383,-0.0010243398068749076,-7.011385402098114e-05,-0.0004251631422269919,0.00151720086831566,0.00036575893892645264,0.0003150185614222534,0.00017210841178894043,-0.0008288383483886719,0.000981581211090088
1263,2.8957623019909564e-06,-1.1153200528413176e-05,9.898205759284462e-06,0.0005291086146377744,0.0010528644424614875,-0.000529624367494308,-0.0005719879714534248,-8.208441154831104e-05,-0.000382006492251552,0.0008482296223402241,0.000317960554066532,-0.00023668535480713125,2.1457672119140626e-07,-4.641413688659668e-05,9.626150131225586e-06
1261,1.554108987493752e-05,5.6391360649565844e-05,7.357897756030685e-05,0.009043808511988527,0.004895574761943444,0.013064788856561437,0.00028676801941756035,5.6620512691818446e-05,0.00023469834848501847,0.001816824884275392,-0.00011039801449042042,-0.00015089212487516822,3.8295984268188477e-05,4.079937934875488e-05,0.0003377735614776611
1259,0.0,0.0,0.0,0.023754143231973047,0.01818067068031487,0.03204721337632904,0.00117164273658098,0.0002657283595983495,0.0011071624687075676,0.0008281422042966779,9.005829784635156e-05,0.00174573116631207,3.6609172821044925e-05,-0.00011744499206542969,7.50422477722168e-05
1257,5.2803368080822646e-05,4.483835461180918e-05,4.3820410256922845e-05,0.009667336343631506,0.005386020053689444,0.014680014998931646,0.0016057991087192857,0.00040892588807441845,0.0017532875302296302,0.001919380792932912,0.0007328384495477125,0.0017928591297284636,1.5026330947875976e-05,0.00013127923011779785,3.8611888885498044e-05
1256,3.884392452527807e-05,0.0001751168521231472,0.0003591867850355146,0.0003441333734229168,-0.00014511284211046193,0.0010574234643706214,0.0015276395305991342,0.00040568142693652164,0.001970674822360641,0.0019571692552972863,0.0023436177299945736,0.0037812605573932846,0.000512462854385376,0.00029482841491699217,0.00018036365509033203
1254,0.00016910480930021343,0.0009648086345047435,0.0007339669307438124,0.00015287856070437256,0.00023992018731608944,0.00047390721025138973,0.0011189677138043863,0.0002619349179135533,0.0019137950762726174,0.0031388169398789524,0.002214456976825707,0.005412935885125614,0.001336747407913208,0.0017078638076782227,0.002610379457473755
1252,0.010086810925059997,0.009804714056461827,0.019253282216302337,0.00019075101315176867,0.00035327610337226867,0.0005442978136864562,0.000524630761903877,1.4142823045304454e-05,0.001710897465796879,0.005523720019107193,0.007173587851790608,0.0054617717632530535,0.0021834611892700196,0.00394548773765564,0.0049441993236541745
1250,0.0010821729768459743,0.0030182929849166817,0.0017085696988988319,0.00016461047935211192,0.0003457648146223735,0.0002755894005790682,-3.862921477355563e-05,-0.000154038423262004,0.0015197744289539572,0.009663093613287276,0.009539620183679131,0.009650544170937391,0.012340980768203735,0.019500333070755004,0.018657028675079346
1248,0.009925010973728577,0.012786699858866556,0.017332484272304615,0.0003838083670570813,0.0007597257728156004,0.000363619102329904,-0.000418360270034468,-2.7166852138016397e-05,0.0014114254392537328,0.016951373855730124,0.015634209013118537,0.0167957028981642,0.009628170728683471,0.01731535792350769,0.005731862783432007
1246,8.483282742209886e-05,3.438486091735804e-05,0.0003467005973982862,0.0003435621901635155,0.0007047642770245388,0.00012387913963647358,-0.0006285452251815982,0.0003284359646982149,0.0013299679947472165,0.010854864951103183,0.01019936912911099,0.011157279186060121,0.0005845427513122559,0.0010625183582305907,0.0016595780849456786
1244,0.00014679943186224342,0.0006867683575007999,-0.00045101605281278045,0.00015960414166996673,-7.50533124280528e-05,0.00012507488607111928,-0.0006766651112060873,0.0006699614447314816,0.0013074427860857996,0.0056805376264040365,0.003791067277437432,0.00596965819324905,0.0,0.0,0.0
1242,0.00021025065314581593,0.0009443258432660917,0.0009801962370599494,0.00042119814413396075,0.0004951995582957891,0.00014895810427378864,-0.0005068983881236,0.0008839181655521999,0.001448581856348763,0.005339769478529899,0.004439993961510946,0.0033814141930064378,9.331107139587402e-05,-8.469820022583008e-05,4.154443740844727e-06
1240,3.345384388797612e-06,2.326434131464383e-05,1.1622211383843783e-06,0.004655451931223642,0.005226700203650336,0.002809131485824801,-0.00015043893113755313,0.0009304691962500278,0.00162628306904542,0.005577011956178002,0.00419172841426676,0.003544149635139626,8.535385131835937e-06,-2.1916627883911132e-05,7.141828536987305e-05
1238,4.569888788481524e-05,0.0003092721563763834,0.00034329705003703913,0.008545385746265366,0.008371161143144235,0.005273764260609071,0.0002849023407014206,0.0007394054736456157,0.0017014892184598284,0.008153316657769204,0.007405900223773287,0.007578019930674617,4.453063011169434e-05,0.0002246677875518799,-5.785822868347168e-05
1236,0.0024981687495275852,0.002092336639148873,0.0036372479837339933,0.008740682641391528,0.007212768141374703,0.005011223778056906,0.0007016534135778185,0.0003972050135139127,0.00174442977396968,0.00908133501095415,0.010924191949814976,0.00764919208888194,0.0009261369705200195,0.00019097328186035156,0.0018305540084838866
1234,0.005164095082090203,0.002246861569048353,0.00672091602081516,0.007468317607787311,0.004709424438332577,0.003929291537911361,0.0009870495558690685,-4.030376627495169e-05,0.0017233630044801384,0.015807120224157124,0.013893291740511371,0.014443176023559656,0.02342650294303894,0.01657717227935791,0.0275188148021698
1232,0.09832878747247405,0.08399911204035218,0.08222726822736007,0.007501381150295028,0.003310552287220636,0.003988295100261585,0.0011264624923261635,-0.00043570700902249013,0.001573486666110635,0.009072108850469085,0.010366285981175772,0.009141775961961484,0.06862321496009827,0.06562594175338746,0.0599270761013031
1230,0.04809391668508519,0.03117532219831154,0.045836837642329084,0.00751152766600065,0.0016672758501003805,0.005162743322847274,0.0011791790320993978,-0.0005942805245575222,0.0014799871982792644,0.009629815814406995,0.008864012371832486,0.007777434861896216,0.02401311993598938,0.020866775512695314,0.0237576961517334
1229,0.0013218680349580958,0.0006419964827400482,0.002584412920513479,0.005663975082167638,-0.0002883526502300615,0.006251383336697535,0.0011569008219647792,-0.0004982936113382852,0.0014413173093933418,0.004490339426697821,0.003300369655153135,0.0058550896550847555,0.008967655897140502,0.005794203281402588,0.015371060371398926
1227,0.01453398143860316,1.810472021993581e-05,0.022052318296806105,0.0036788203135713626,-0.0007396272137439319,0.006052980065494262,0.001003637010633629,-0.00028141928421678843,0.0011701914720657735,0.007429718882951663,0.0026532120479629273,0.007927737918051602,0.004641127586364746,-0.0002790212631225586,0.01132398247718811
1225,0.00014488016718535723,-0.0004283642503678187,-0.0003942910867623106,0.0027197351271849414,-3.5747894378357346e-05,0.005294692126213118,0.0006701885796711494,-7.567877304898163e-05,0.0006624698285427777,0.0025728404482387003,0.0009420402726383114,0.0035097065119566117,0.00022482872009277344,0.00037877559661865235,0.0003421008586883545
1223,0.00011212101987555512,0.00023957696925378525,-0.00011780976986046632,0.0006843867595699105,-0.00022398584731241343,0.0020083009803304576,0.0002510800394522339,1.7877782319508652e-05,0.00019634329431454932,0.0020075136481035316,0.0006200580048669301,0.0013652044060125101,0.00014179348945617676,-7.891058921813965e-05,0.000238192081451416
1221,3.942557915603828e-05,-0.00024070597808738546,6.013688399034711e-05,8.96374389323551e-05,8.961895391363938e-05,-0.00024527978108663807,-5.877390719685183e-05,-1.7940067798083436e-05,-3.7472379092318155e-05,0.0005748363816023728,0.00014291931645492583,0.0007852040678335559,0.00022041797637939453,0.0002544701099395752,0.00027731657028198244
1219,0.00024536787709842354,-0.00031726623902011974,0.0014650605552079643,0.00017512039877977116,5.582131998487228e-05,-0.00047005434500732026,-0.00020426198271734642,-0.00011461322157939602,-0.0001283541837988067,0.0010037912286424034,0.0006758734700228364,7.004051269776657e-06,0.0001368880271911621,2.0635128021240234e-05,0.00011984109878540039
1217,0.00011292433657245082,-7.470253722926534e-05,0.00012730999821285448,9.845043413723165e-05,-4.149117748099007e-05,-0.0001382065221839257,-0.0002461979598438746,-0.00019267760188914628,-0.00016680407846008104,0.0007645041238802275,4.934560833702584e-06,0.0002579632174104507,6.448626518249512e-05,0.00012447237968444825,9.029507637023926e-05
1215,0.00018407489839875613,0.0003784639909019449,0.00012777336670590777,0.0002031648426328081,-0.0001618273908191359,-0.0005707621552368036,-0.00026181166513957745,-0.0002481331917906893,-0.00016978815232761014,0.0018089299330377173,0.000464958956107564,0.00023211754782813675,6.210803985595703e-06,3.3396482467651364e-05,-5.167722702026367e-05
1213,0.00019782233039367103,0.0005471841886732886,0.0014419031539625094,0.00037236910279495603,-0.0002983909437051069,-0.000711923632818845,-0.0002865905544559011,-0.0003059599649307132,-0.0001488496224735125,0.001422207870395864,-0.0008419392622268762,0.001441946430347607,6.753206253051758e-06,-4.333257675170899e-06,-5.9539079666137694e-05
1211,7.870634115244579e-05,-2.87610858581977e-05,4.539643256205039e-05,0.0004500064878801724,-0.00040934488622700326,-0.0005275216219240431,-0.00032339736143093266,-0.0003783762857731521,-9.825357356685327e-05,0.001145476326952144,0.0007320746727010996,-0.0006287061190509147,0.00010653138160705566,0.000291973352432251,7.767081260681152e-05
1209,9.188820198324787e-05,-0.00031738987835597807,-0.00017917565014277103,0.0005227001598367087,-0.0004055688701857796,-0.00019039135108132044,-0.0003351459498325271,-0.0004516571429819094,3.059448896658434e-05,0.0015358308623501737,0.0005566640713640658,0.000267715991766182,0.0,0.0,0.0
1207,1.645352048558202e-05,0.0002454532866308035,-0.00012221662565473635,0.0007375773845146982,5.347701761593271e-06,0.00043339703268391316,-0.0002524776571589893,-0.0004221723928284904,0.00027682075768646895,0.0031973611195682426,0.00040834164815676253,0.00014573153871604293,0.0002269446849822998,-0.00018300414085388185,0.0013865113258361816
1205,0.0006499830449129606,0.001792100526496121,0.0002487448988765073,0.0011668939763688102,0.001181509676685133,0.0015067869036298532,-3.329641583921239e-05,-0.00013785510358000909,0.0005956687010823525,0.003911189631958889,0.0023048157452422724,0.000653284079318539,0.0004805028438568115,0.000759422779083252,6.15835189819336e-05
1203,0.00010779977572035193,0.0005174465630842784,0.00023523465257400123,0.0014571418832554084,0.00229812189336559,0.0023254095784935092,0.0003098025411318428,0.00041271889970463383,0.0009059270199753943,0.001355381136849554,0.0012252296588903477,0.0008063999490914963,0.0007657468318939209,0.001842367649078369,-0.000467604398727417
1202,2.2607681773867405e-05,-7.716657685519213e-05,-3.531768711755312e-05,0.0006315458865685075,0.0012216884289300233,0.0012787105543165423,0.0005960957281655133,0.0009292710769527978,0.0009735260226071297,0.0006087536176702435,0.00011320177964325717,3.5666364937014805e-05,6.878972053527831e-05,-0.0002284109592437744,9.202361106872559e-05
1200,0.00021068028457281728,0.0003983512780318499,5.227573094694904e-05,0.00033313391219200736,0.0007781617768815807,0.000837427440262195,0.0005548822061666625,0.000973711629867835,0.000569169029499672,0.0007529230362628758,0.0009075513643794664,0.00024640073026761523,0.0001878201961517334,0.0006264328956604003,-0.00024168491363525392
1198,0.0003343980470638441,-0.0004990832502762332,0.0021907228351711106,0.001023385240004593,0.0019874461805272415,0.0018815005922703132,0.00028716259818437615,0.0006418652144113635,-8.335201972533567e-05,0.0007307720097152082,0.0009008063317621495,0.0008789749800089175,2.7585029602050782e-05,-9.524822235107423e-06,4.358887672424316e-05
1196,0.0001338886157447483,0.00018893263266028804,0.0008418234979558958,0.0010410715794899827,0.0015118952418296972,0.001614842073565137,8.169977674432616e-05,0.0003551875970073226,-0.0005063320545611094,0.0008633845499263493,0.00036149805712748506,0.0008373378141481536,0.00019812583923339844,0.0009959578514099122,-5.769729614257812e-06
1194,0.00103457738688294,-0.00038812202307911823,0.0013699116846517256,0.0001815905948025498,0.00012062228270280917,0.00020361730968265768,3.6930827522674293e-05,0.00026600698133159015,-0.0005676735592972882,0.0021274907830747146,0.0021629517056762637,0.0014300301813580996,0.0021033823490142823,0.0039918839931488035,-0.00041544437408447266
1192,0.00018395923232434886,0.0007770259447759775,-0.00032679563902690003,0.0018523456750194288,0.0027892680474486896,0.001333641236018679,0.0001346434613545444,0.00032422608400692885,-0.00039155481567428876,0.0030741091956588916,0.0008401309728065076,-0.0008221070299610722,0.0003022670745849609,0.00019674897193908692,0.0007796049118041992
1190,6.547688101850024e-05,0.0005161796316428102,0.00028238575221462003,0.0003883055000775015,0.0007553122931163059,0.00011272724588536897,0.0003336181110863201,0.000439044251896592,-9.138463691800158e-05,0.002350449142312694,0.0025036232117396917,0.0008946082136549905,4.374980926513672e-06,-7.215142250061035e-05,-1.0943412780761718e-05
1188,6.033702256447171e-06,2.2825932546277628e-05,-1.3298735555278274e-05,0.0004732541375143673,-0.0009293658688688033,0.0007222089441722091,0.0004938608409017053,0.00043871640798446296,0.00019125029951597706,0.001053953750211456,0.0002866265313910987,0.0003358186521246642,0.0005655705928802491,0.000764244794845581,0.0008284449577331543
1186,5.142730334406487e-06,9.564665973097464e-05,4.725457928869137e-05,0.0008916901301140423,0.002129972645007627,-0.00030647163909440777,0.00046065655567015804,0.0002580796851108902,0.0003204370842171733,0.001474333949257911,-0.0004022270480815049,0.0005524365097132166,0.0,0.0,0.0
1184,0.0003040776703036374,0.00015659812029598097,0.0007910553939060149,0.0027926700810932624,0.006161517629725277,0.00044347822051648,0.0002195089749837509,6.484016518717439e-05,0.0001861170730926287,0.0007540760869361951,0.0002664846007630617,0.0004904660966853602,0.0006507992744445801,-0.00018117427825927734,0.0006846964359283447
1182,4.738290075091411e-05,0.00017881212509485156,0.00035645110608064636,0.0005636891428780321,0.0006735191341546764,-0.0006209816680107783,-0.00012563718133298262,-4.222505312978519e-06,-0.00011947219052130809,0.001572788723262286,0.00026516053224250323,0.0010590918970810326,0.000851529836654663,0.0032683849334716798,-0.0012994050979614259
1180,0.00010501662343107566,0.0002614715617350272,5.355076545782156e-05,0.004685649250504598,0.00115403196887488,0.006556214231766044,-0.0003536584288519329,0.00016769169504043946,-0.0003994661533854971,0.000781740448207846,-0.00035417467204013064,0.00033647643837844134,2.4396181106567383e-05,-9.965896606445312e-06,-7.534027099609375e-05
1178,1.706532227335744e-05,0.00013408649452216758,4.4021579904240936e-06,0.004477308451747109,0.0015788803513193228,0.005886005482506018,-0.00024390188613845342,0.0006660648637085819,-0.00048148330240475044,0.0009233133316473907,0.0006464693414319544,-0.00034815028101237155,0.000365525484085083,0.002101421356201172,-0.0002816617488861084
1176,0.00011614260817368604,0.0005248879532643635,0.000697262747383387,0.007501743406001149,0.011089613170355072,0.007101052219886439,-1.194080855616564e-05,0.001063581291680149,-0.0004250617757832531,0.0008844286019457414,0.00019871141814163938,0.00012198346804422888,5.412101745605469e-05,-2.5427341461181642e-05,0.00020971298217773438
1175,1.7491919658496614e-06,2.1895977636920972e-05,-3.1741104763893803e-06,0.023965737889491145,0.031024657974734794,0.024498954451016953,-0.00018889103380294038,0.0005510645722175411,-0.000464083073855992,0.0002234816607443846,0.00034455794559713483,-5.669739938217733e-05,1.792311668395996e-05,9.714961051940919e-05,-4.864335060119629e-05
1173,0.0005416618927915562,0.0006159197751992695,0.0010293243580059563,0.0020398942439983857,0.002296792354277,0.003009583963374518,0.00023120224136454758,-3.7201443519208066e-05,0.0003013010438351893,0.0018932843539294364,0.0012377604687142773,0.0010037238923806036,1.1420249938964843e-05,-1.1861324310302734e-05,6.37054443359375e-05
1171,0.00038377382706101805,0.0012825026481874558,0.0006323637227065637,0.0032886059352357777,2.3442054796507518e-05,0.003224318264034587,0.0021547894179666737,0.0004593559365322797,0.0023386955205150993,0.0011582690650183247,0.00036382490606829966,8.106118375226235e-05,0.0003334939479827881,0.0009439408779144288,0.0006314098834991455
1169,0.00032531115039196034,-0.0015209385536697373,0.0006449896943425459,0.0038367519825161177,1.3867721181604064e-05,0.0025757738072003434,0.003576057022277368,0.0008861699184880334,0.003365544401727527,0.0030935447022785167,0.0009458656258774734,0.002757451550514134,0.00018631219863891603,-0.0003564417362213135,0.0002893805503845215
1167,4.662358388195509e-05,8.295918344374265e-05,-6.900025135626597e-05,0.0024932691294922036,-0.0004873090709310968,0.0005672482670504353,0.003169209807757567,0.0006961884471683999,0.00234980237277147,0.0006804776129673562,0.0005099265976386657,-0.0005025294879355879,0.00047878623008728026,0.0006581425666809082,0.0019295275211334228
1165,1.33056822503419e-05,-5.1947358861714754e-05,-3.3351608774645494e-05,0.000738190094145863,-0.00023877006098177445,0.00014059613569911145,0.0019038621265373367,0.00046483405968071877,0.0008924820248087939,0.0002918851491479635,0.00016273356112564974,-0.000618507640414423,0.0004690408706665039,0.0009207844734191895,0.00014303326606750487
1163,5.1237755624278233e-05,0.0005195583129551263,4.899250951934109e-05,0.001975221670070737,0.003007302170051185,0.003823250483233731,0.0006237355262333599,0.00021270758760835173,3.074525060388078e-05,0.00037843444557593696,-5.729931789795195e-05,-0.0006379885403915653,7.10606575012207e-05,-0.0001637756824493408,0.0001572549343109131
1161,8.15247636939409e-06,0.0001590234652114053,-3.948414364276509e-05,0.0012441466158836123,0.0007472675829506171,0.0028029435656721224,-1.560076502005181e-05,-1.2539883785833706e-05,4.9635895749933213e-05,0.0009901624863086656,0.0004820488337641482,-0.0005378005662099228,1.775026321411133e-05,-5.053281784057617e-05,4.24802303314209e-05
1159,1.4126366883471242e-06,1.335302689443596e-05,1.8941181382237104e-06,0.007173867532023093,0.009560157975963667,0.00821359457751102,0.0005053649752821743,5.687751578922207e-05,0.0009058004338759251,0.0004858660498105793,0.0005880091596329629,0.000606246434359381,4.13060188293457e-05,-3.948211669921875e-05,-3.921985626220703e-06
1157,2.2113551589919566e-05,0.00011196807513610407,0.0001056361187232735,0.0049112576522997164,0.007551160160986625,0.006227468675364722,0.001521889712070279,0.0001914252526865945,0.0016961150905471013,0.0029525435323568662,0.001981999651742805,0.003492510631701873,0.00011007189750671387,-0.00031348466873168943,-0.0005679965019226074
1155,3.5736896032834144e-05,-0.00010640694396777395,-0.0001338735123378898,0.006968862262543696,0.0022506311556591994,0.006607474144324776,0.001703888997699965,-3.4454497199187806e-06,0.0014751793495598742,0.0002784057170072796,-0.0003644323681363471,-3.310978113894025e-05,7.058978080749511e-05,0.00042091012001037597,0.0005910336971282959
1153,3.162149219984034e-05,9.913586103941219e-05,0.00014863377477972728,0.005845959369808839,0.0003981628242342161,0.0047976696895085545,0.0008641271707125031,-0.00021136586938659275,0.0005687977756956508,0.001659685602937,0.000741984755627001,0.0008138876986361065,0.00022907257080078124,-0.0008758127689361573,0.0007912635803222657
1151,7.203327507822044e-05,0.0003195096774320616,-0.00018911514114086092,0.002312827603198353,0.006826865835923468,0.0043536599652384215,-3.631176135246994e-05,2.2573486262356114e-05,-1.4952650884436646e-05,0.001226819291786352,0.00032463039440153716,0.00123746348139675,0.00021263360977172852,-0.0007724761962890625,-0.0002881228923797607
1149,7.799438986049179e-05,-5.793536864147075e-05,0.0008374801013213307,0.011574222450705806,0.026890675853414613,0.019790501649113845,-0.0003512945119346411,0.00040684573821322403,-7.333308344040779e-05,0.0007273573665026234,-0.0002173644188618651,0.0007830972258191626,5.918145179748535e-05,-2.346038818359375e-05,0.000276261568069458
1148,5.091732458980536e-05,-0.00018678220746930484,0.00031089569496572933,0.004211682532737326,0.011267041712395209,0.0069143303817697285,-0.00021602159739985137,0.0003945664324007003,-9.943892065247261e-05,0.00033408542794809425,0.0006563147986702433,0.0008654695398249701,0.00020948648452758789,0.0012955069541931152,0.0005235373973846436
1146,7.911795931043741e-05,0.00022700422979889944,0.00020395644144086678,0.00029105795621662265,-0.0013149061063978174,-2.9571085098178963e-05,-3.8571761020933514e-05,8.323895214195076e-05,-8.536912740989556e-05,0.0013476908935657118,-0.00011925432344246367,0.0008446732210227959,0.0001934051513671875,0.000260847806930542,0.0006995558738708496
1144,0.00013326539856687303,0.0005087907924212542,0.000667395462028364,0.003994114347909217,0.0012439382722296722,0.004538951470534081,4.329916550005475e-05,-2.2061334794232225e-05,0.0002479810119655701,0.0011214340184163118,0.0007230670561795272,0.000496289125628735,0.0004935026168823242,0.0005187451839447022,0.001179349422454834
1142,0.00019291934582824633,0.0001251044201182827,0.0007578214577988573,0.0010366634410130526,0.0007996468114948918,0.0018796852161092835,9.603194444315343e-05,0.0002866525438464773,0.0006924678997333622,0.0006808018747244016,2.5529827986414676e-05,0.0003823351629502314,0.0017100751399993896,0.0031205058097839356,0.006226801872253418
1140,0.0007603173596653967,0.002444450820309385,0.0020440216338536987,0.0012718334928180975,0.0011350203856954732,-0.00023688309614706694,0.00020136336321896486,0.0008118566067807587,0.000955986124793784,0.0006940581220835851,0.00010649419501947976,0.0008949979473652725,0.0011007547378540038,0.002025318145751953,0.002107572555541992
1138,0.00017948920112621504,0.0012567094935100776,0.0003676309736949768,0.0017244115177166175,0.0009199875467779783,5.435243118494526e-05,0.0003812022712630481,0.0012040084053762446,0.0009096016703680654,0.00021044467199132777,-6.248264205035436e-05,0.0002328391983904443,0.00035768747329711914,0.0017256557941436768,0.0007149100303649903
1136,0.0009362153846706245,-0.00016458834813931622,0.001115056446729512,0.0004905386817453894,0.0013375700003851354,0.0012235042303540445,0.0005248951074415476,0.0013008452177959873,0.0005681450218178897,0.000763459729139615,0.0005038961248249984,-1.9971803781415608e-05,8.052587509155273e-05,-5.789995193481445e-05,0.00013155341148376464
1134,1.6868229783373324e-05,7.865877967055956e-05,-0.0001277415950236782,0.0023299533136496462,0.005174451610793029,0.0041533859255780455,0.00046517881236718406,0.0010756489741826415,9.747831045660016e-05,0.0002694254674370566,0.00014866902692515228,0.0002368473086901024,0.00019707679748535157,0.000507289171218872,1.3238191604614257e-05
1132,5.771659566000675e-06,5.6772555722972574e-05,-8.220400319891574e-06,0.002293565609995474,0.005188002417775839,0.00358971285396108,0.0002004170178965814,0.0005884705429526127,-0.00019145356095192633,0.0021248498615589416,0.001403028001754858,0.002060975807575205,0.0001425325870513916,0.0008008360862731933,0.0002806425094604492
1130,5.6448132394026905e-06,1.2013210977679378e-05,5.188239322185817e-05,0.00024068676887498697,-0.00048403149061192473,0.0003651195497752169,7.947100272820417e-06,4.971116957862565e-05,-4.46885539384656e-05,0.0012102428044061808,0.0009045992452649476,0.00027462836766011244,3.461241722106934e-05,-0.0001180708408355713,0.000257951021194458
1128,6.22611290405084e-06,8.271755469506648e-05,3.726264934112988e-05,0.0007894496840999632,-0.0016108327338584584,0.0005972452371518,3.040659041548821e-05,-0.0002673720466776386,0.00047316927322815783,0.0009675402054115434,0.0007645161878434114,-6.169431155984561e-05,0.00011143684387207031,0.00011086463928222656,0.0008045077323913574
1126,1.9163605982119857e-05,0.00010201155050977295,9.640576739847751e-05,0.0023356007388809275,-0.001081853361588936,0.0017434739437126368,7.190159889663983e-05,-0.0003130682029451104,0.0008389864775834255,0.001837932776198703,0.0017997024082255896,0.0012671381562984307,0.0004541933536529541,0.0026101410388946534,0.0006359457969665527
1124,0.0011788643110034914,0.0042422257030599545,0.004114341522348142,0.0009019366052209655,-0.0007366883253365098,0.00043540007629361277,-0.00013822859037400105,-0.00022801276704964568,0.0007400713769101453,0.00328791321793076,0.0027516076463754537,0.0023570553867307553,0.00013131499290466308,-9.19640064239502e-05,0.00024120211601257323
1122,0.0011015444137111752,0.0036418952898419786,0.003820160026973496,0.00016732347294021733,9.650802629772582e-05,0.0003027293595725844,-0.00045378972113320205,-3.476832884847791e-05,0.0005227795447447115,0.0021096561005091385,0.0016837919007423707,0.00270808560802428,0.0033562958240509035,0.010102087259292602,0.004521477222442627
1121,0.0007642015762696297,0.0022706997021017415,0.0015557507821567728,0.0006135770549322572,0.0008301421479344984,0.00020128738415557955,-0.0005283162749791682,0.00014815195039853403,0.0004284328250750313,0.0016728434896791655,0.0023366141508322836,0.0025045882476959825,8.608102798461914e-05,0.000834202766418457,0.0005782842636108398
1119,0.00010497842237330301,0.0002600270800144688,0.0005970086417649845,0.011772482214635371,0.014669413408456778,0.008782306550387175,-0.000358394607986523,0.00023221605410691514,0.0003723248120804601,0.0007895106636709559,0.0009564886403403361,0.00045153401542594727,2.2083520889282227e-05,0.00010771155357360839,-7.553696632385254e-05
1117,0.0001999774012668043,0.0010689632187601994,0.0003308185809817399,0.019073680910902335,0.02184386513503552,0.014046189392826591,-0.00012837997132436607,0.0002200782130440171,0.0002617061061445658,0.0005452735587529678,0.000493511722758877,0.0008619406186728962,0.00012750029563903808,7.00533390045166e-05,0.0006583154201507569
1115,1.754265530558019e-05,-0.00033732989484617224,0.000222387726044615,0.0013355796527947605,0.002082882196243907,0.0005495542572325873,1.6243448294195328e-05,0.00010866203002408703,9.199417809540034e-05,0.0004817023942267684,-0.00022743680083026074,0.00012250555436047473,0.00017774701118469238,0.0002966463565826416,0.0003097295761108398
1113,2.1745016406016227e-05,9.381325210444657e-07,0.00020977188707675952,0.01507057215437424,0.0092447002480875,0.011415916610507792,-0.00011413557331737544,-0.000151012326290334,-9.946702846822531e-05,0.0006157924252420454,0.0005747999308427954,0.0006764240008103273,0.0005742251873016357,0.000964432954788208,0.002806740999221802
1111,3.539488149865155e-05,1.9872516391428176e-05,0.0002947727584523552,0.02786075947217672,0.025777182908044316,0.022144545582719066,-0.0006235831859709662,-0.0003814366561043725,-0.000225146318103453,0.0004366860672364581,-0.00014055198741088625,-0.00046520815628636747,0.00013865232467651366,0.0005076706409454345,0.0008108496665954589
1109,0.00034582390693769225,0.000710289104929418,0.0009709021295612463,0.008067062012079473,0.008791362335774988,0.00730388656788078,-0.0012698376374693288,-0.00017916561811134323,-1.3173887967510288e-06,0.0005389734705932737,2.5611519276380612e-05,-0.00033492488329927016,4.655718803405762e-05,-9.371638298034668e-05,9.964108467102051e-05
1107,1.1090029864768702e-05,1.493121052960067e-05,-3.875216112990687e-05,0.005552077946875278,0.008051625403799079,0.005687638519416738,-0.001685044606536934,0.00041489829169149005,0.0006889989915091821,0.000629877473789553,0.00041496252153927493,0.0003867459263625306,4.175305366516113e-05,0.00024876594543457033,0.00013541579246520997
1105,0.0,0.0,0.0,0.02232525188952904,0.029413103793225905,0.021217917412978182,-0.0018443737812464333,0.0008818098679270303,0.0014175333272980594,0.0011418122024941303,8.050291342015514e-05,-0.0003020826710895319,0.00017687678337097168,9.03785228729248e-05,-0.00016817450523376465
1103,9.335241695239694e-05,0.0001582277695102219,-3.128582219378284e-05,0.007692587657817951,0.009600137296572575,0.00797087099951943,-0.001854277758629519,0.0008359583803554726,0.0016740081064067214,0.0007933642023689513,6.419008216856925e-05,-0.00017568754592636182,2.878904342651367e-06,5.382299423217773e-06,0.00013537406921386718
1101,1.6618982160843122e-05,5.1395360169537164e-05,0.00012946313363793038,0.004499142816908252,0.004967876132440141,0.0021990201566732814,-0.0016473993705198088,0.00027971207947179443,0.0012857997494061136,0.0025269762812769048,0.003878194380281086,0.003644442843359741,1.627206802368164e-05,1.0854005813598632e-05,-7.848143577575684e-05
1099,0.0003823620112799908,0.002092860190623136,0.0010696362856556618,0.018309011907897854,0.01959838448677348,0.01109058069672374,-0.0011354510922870764,-0.0002499349978628995,0.0005252194029927382,0.0016730385083456255,0.0012737337452234266,0.0010010912048293741,0.00031465888023376467,0.001901036500930786,0.0006863951683044433
